,index,Source airport,Source airport ID,Destination airport,Destination airport ID,Source iata,Source long,Source lat,Dest iata,Dest long,Dest lat
13661,17890,HKG,3077,CNX,3931,HKG,113.915000916,22.3089008331,CNX,98.962600708,18.7667999267999
13313,17306,RNS,1415,BOD,1264,RNS,-1.73478996754,48.0694999694999,BOD,-0.715556025505,44.8283004761
23441,33133,FCO,1555,FUE,1051,FCO,12.2388889,41.8002778,FUE,-13.8638000488281,28.4526996612548
6441,7349,IBZ,1225,MUC,346,IBZ,1.37311995028999,38.8728981018,MUC,11.786100387573,48.353801727295
24382,35329,BBO,1122,JIB,4119,BBO,44.9411010742187,10.3892002105712,JIB,43.1595001220703,11.5473003387451
1262,1331,CGN,344,XRY,1226,CGN,7.1427397728,50.8658981323,XRY,-6.06011009216308,36.7445983886718
13372,17372,RAB,5435,HKN,5424,RAB,152.380004883,-4.34045982361,HKN,150.404998779296,-5.46217012405395
31729,54584,BSL,1423,CAG,1519,BSL,7.5291667,47.59,CAG,9.05428,39.251499
8345,9568,HEL,421,CDG,1382,HEL,24.963300704956,60.317199707031,CDG,2.54999995232,49.0127983093
7699,8830,STM,4092,BEL,2526,STM,-54.785831451416,-2.42472195625305,BEL,-48.4762992859,-1.37925004959
3425,4101,DIU,5711,PBD,3018,DIU,70.9210968017578,20.7131004333496,PBD,69.6572036742999,21.6487007141
18919,26350,CAG,1519,CRL,304,CAG,9.05428,39.251499,CRL,4.45382022858,50.4592018126999
18390,25779,JIB,4119,SAH,3980,JIB,43.1595001220703,11.5473003387451,SAH,44.2196998596191,15.4763002395629
5648,6468,PHL,3752,MKE,3717,PHL,-75.241096496582,39.871898651123,MKE,-87.8965988159179,42.9472007751464
15742,21863,SLC,3536,TWF,4263,SLC,-111.977996826171,40.7883987426757,TWF,-114.487999,42.48180008
33902,61484,HGH,3386,DAD,3196,HGH,120.43399810791,30.2294998168945,DAD,108.198997497558,16.0438995361328
6669,7648,TFS,1056,BSL,1423,TFS,-16.5725002289,28.044500351,BSL,7.5291667,47.59
28272,45543,SAW,4317,FRU,2912,SAW,29.3092002869,40.898601532,FRU,74.4776000977,43.0612983704
11217,14244,SJC,3748,BOS,3448,SJC,-121.929000854492,37.3625984191894,BOS,-71.00520325,42.36429977
34936,63957,LAS,3877,SDF,4014,LAS,-115.1520004,36.08010101,SDF,-85.736,38.1744
8313,9528,FLR,1563,LCY,503,FLR,11.2051,43.810001,LCY,0.055278,51.505299
31988,55083,LTN,492,LIS,1638,LTN,-0.368333011865615,51.874698638916,LIS,-9.13591957092,38.7812995911
23861,33990,LJG,4033,SJW,6347,LJG,100.246002197,26.6800003052,SJW,114.696998596191,38.2807006835937
4318,5090,DCA,3520,CRW,4285,DCA,-77.037697,38.8521,CRW,-81.5932006835937,38.3731002807617
11892,15384,SIN,3316,BWN,3272,SIN,103.994003,1.35019,BWN,114.928001403808,4.94420003890991
11291,14340,XMN,3383,RMQ,2268,XMN,118.12799835205,24.5440006256103,RMQ,120.621002197265,24.264699935913
19107,26544,CRL,304,VOL,1448,CRL,4.45382022858,50.4592018126999,VOL,22.7943000793457,39.2196006774902
34754,63375,YSO,7252,YHO,5502,YSO,-59.78507,54.9105,YHO,-60.2285995483398,55.4482994079589
10803,13684,SUJ,1659,OTP,1657,SUJ,22.88570022583,47.7033004760742,OTP,26.085,44.5711111
24319,35193,JOG,3898,LOP,8401,JOG,110.431999206542,-7.78817987442016,LOP,116.276675,-8.757322
4677,5464,GIG,2560,MIA,3576,GIG,-43.2505569458,-22.8099994659,MIA,-80.2906036376953,25.7931995391845
24290,35110,BTH,3903,BDO,3896,BTH,104.119003296,1.12102997303,BDO,107.575996398925,-6.90062999725341
12708,16517,KMG,3382,WNZ,6392,KMG,102.9291667,25.1019444,WNZ,120.851997375488,27.9122009277343
8630,9925,SAN,3731,ATL,3682,SAN,-117.190002441,32.7336006165,ATL,-84.4281005859375,33.6366996765136
35052,64519,TPA,3646,BNA,3690,TPA,-82.533203125,27.9755001068115,BNA,-86.6781997680664,36.1245002746582
5350,6166,NAN,1960,LAX,3484,NAN,177.442993164062,-17.7553997039794,LAX,-118.4079971,33.94250107
12530,16289,DYG,6353,PEK,3364,DYG,110.443001,29.1028,PEK,116.584999084472,40.0801010131835
9463,11233,SLW,1810,MEX,1824,SLW,-100.929000854492,25.5494995117187,MEX,-99.072098,19.4363
15011,20493,CVG,3488,IAH,3550,CVG,-84.6678009033,39.0488014221,IAH,-95.3414001464843,29.9843997955322
26448,40045,BEY,2177,ACC,248,BEY,35.4883995056152,33.8208999633789,ACC,-0.16678600013256,5.60518980026245
4394,5167,DFW,3670,AUS,3673,DFW,-97.0380020141601,32.896800994873,AUS,-97.6698989868164,30.1944999694824
27580,43897,BNE,3320,DUD,2011,BNE,153.117004394531,-27.384199142456,DUD,170.197998046875,-45.9281005859375
4098,4869,CHC,2009,SYD,3361,CHC,172.531997680664,-43.4893989562988,SYD,151.177001953125,-33.9460983276367
12750,16579,LYI,6385,CAN,3370,LYI,118.412002563476,35.046100616455,CAN,113.299003601074,23.3924007415771
21154,28909,BLI,3777,LAX,3484,BLI,-122.53800201416,48.7928009033203,LAX,-118.4079971,33.94250107
19753,27247,MAD,1229,STN,548,MAD,-3.56264,40.471926,STN,0.234999999404,51.8849983215
25013,37134,NAY,6341,NDG,6413,NAY,116.388000488281,39.7827987670898,NDG,123.917999267578,47.2396011352539
7870,9010,ANR,299,LCY,503,ANR,4.46027994156,51.1893997192,LCY,0.055278,51.505299
30382,51287,COK,3136,RUH,2082,COK,76.4019012451,10.1520004272,RUH,46.6987991333007,24.9575996398925
12031,15577,SVG,666,GOT,687,SVG,5.6377801895,58.876701354,GOT,12.279800415039,57.662799835205
10575,13260,EVN,3964,FCO,1555,EVN,44.3959007263,40.1473007202,FCO,12.2388889,41.8002778
17890,24920,BHM,3811,LAS,3877,BHM,-86.75350189,33.56290054,LAS,-115.1520004,36.08010101
701,747,HGH,3386,CTU,3395,HGH,120.43399810791,30.2294998168945,CTU,103.946998596191,30.5785007476806
32519,56260,DUJ,5734,CLE,3486,DUJ,-78.8986969,41.17829895,CLE,-81.8498001099,41.4117012024
25619,38560,MUC,346,BIO,1216,MUC,11.786100387573,48.353801727295,BIO,-2.91060996055603,43.3011016845703
9679,11512,TUC,2460,AEP,2442,TUC,-65.104897,-26.8409,AEP,-58.4156,-34.5592
5458,6276,ORD,3830,IAH,3550,ORD,-87.90480042,41.97859955,IAH,-95.3414001464843,29.9843997955322
19881,27391,NOC,600,KUN,3956,NOC,-8.81849002838134,53.910301208496,KUN,24.0848007202148,54.9639015197753
2632,3026,OTZ,3693,KVL,6719,OTZ,-162.598999,66.88469696,KVL,-164.563003540039,67.7361984252929
27081,42564,XNN,6366,YUS,7894,XNN,102.042999,36.5275,YUS,97.0363888889,32.8363888889
15518,21433,MSP,3858,RHI,5765,MSP,-93.2218017578,44.8819999694999,RHI,-89.4674987792968,45.6311988830566
19763,27260,MAN,478,BRE,353,MAN,-2.27495002746582,53.3536987304687,BRE,8.78666973114,53.0475006104
26477,40090,JED,2072,BEY,2177,JED,39.156502,21.6796,BEY,35.4883995056152,33.8208999633789
29250,47947,AMM,2170,LCA,1197,AMM,35.9931983948,31.7226009369,LCA,33.624900817871,34.8750991821289
2233,2418,TVY,6197,MGZ,3223,TVY,98.2035980224609,14.1038999557495,MGZ,98.6214981079101,12.4398002624511
27705,44156,JDO,6034,GRU,2564,JDO,-39.2700996398999,-7.21895980835,GRU,-46.4730567932128,-23.4355564117431
1644,1735,KKH,7213,KWK,7096,KKH,-162.880996704,59.9608001708999,KWK,-163.169005,59.876499
21617,29494,SHJ,2191,IKA,4330,SHJ,55.5172004699707,25.3285999298095,IKA,51.1521987915039,35.4160995483398
15249,20872,ICN,3930,DTW,3645,ICN,126.450996398925,37.4691009521484,DTW,-83.353401184082,42.2123985290527
34467,62988,TGM,1662,DTM,373,TGM,24.4125003814697,46.4677009582519,DTM,7.61223983765,51.5182991027999
10463,12879,TMP,458,HEL,421,TMP,23.604400634766,61.414100646973,HEL,24.963300704956,60.317199707031
6622,7580,RHO,1472,TXL,351,RHO,28.0862007141113,36.4053993225097,TXL,13.2876996994,52.5597000122
23053,32232,AMM,2170,MAD,1229,AMM,35.9931983948,31.7226009369,MAD,-3.56264,40.471926
33145,57583,SAP,1772,IAH,3550,SAP,-87.923599243164,15.4525995254516,IAH,-95.3414001464843,29.9843997955322
12316,15965,POS,2902,BGI,2875,POS,-61.3372001647949,10.5953998565673,BGI,-59.4925003052,13.0746002197
15602,21626,PVG,3406,SEA,3577,PVG,121.805000305175,31.1434001922607,SEA,-122.30899810791,47.4490013122558
29440,48572,EVN,3964,OVB,4078,EVN,44.3959007263,40.1473007202,OVB,82.650703430176,55.012599945068
16197,22445,GOT,687,BCN,1218,GOT,12.279800415039,57.662799835205,BCN,2.0784599781036,41.297100067139
14851,20046,AMS,580,SFO,3469,AMS,4.76388978957999,52.3086013794,SFO,-122.375,37.6189994812011
1685,1790,KIS,1140,NBO,4059,KIS,34.7289009094238,-0.0861390009522438,NBO,36.9277992249,-1.31923997402
19522,27003,IBZ,1225,MRS,1353,IBZ,1.37311995028999,38.8728981018,MRS,5.22142410278,43.439271922
5296,6110,MIA,3576,STX,2884,MIA,-80.2906036376953,25.7931995391845,STX,-64.798599243164,17.7019004821777
30799,52271,BAL,1729,IST,1701,BAL,41.1166000366,37.9290008544999,IST,28.8145999907999,40.9768981934
1390,1459,HAM,342,PRG,1587,HAM,9.9882297515869,53.630401611328,PRG,14.26,50.1008
9144,10715,KBR,3298,KCH,3263,KBR,102.292999267578,6.16685009002685,KCH,110.34700012207,1.48469996452331
16016,22232,ALC,1212,OUL,446,ALC,-0.558156013488769,38.2821998596191,OUL,25.354600906372,64.930099487305
12926,16793,PEK,3364,URC,3399,PEK,116.584999084472,40.0801010131835,URC,87.4741973876953,43.9071006774902
21552,29422,DAC,3076,SHJ,2191,DAC,90.397783,23.843347,SHJ,55.5172004699707,25.3285999298095
13238,17221,XNN,6366,WUH,3376,XNN,102.042999,36.5275,WUH,114.208000183105,30.783800125122
23115,32371,BIO,1216,FUE,1051,BIO,-2.91060996055603,43.3011016845703,FUE,-13.8638000488281,28.4526996612548
18889,26320,BVA,1367,RYG,657,BVA,2.11278009414672,49.4543991088867,RYG,10.785439,59.378817
22172,30325,KWL,3372,ZUH,6355,KWL,110.039001464843,25.2180995941162,ZUH,113.375999,22.006399
11358,14427,BCN,1218,LGW,502,BCN,2.0784599781036,41.297100067139,LGW,-0.190277993679046,51.1481018066406
31621,54380,ABZ,532,LTN,492,ABZ,-2.19777989387512,57.2019004821777,LTN,-0.368333011865615,51.874698638916
11000,13961,BTV,3711,JFK,3797,BTV,-73.1532974242999,44.4719009398999,JFK,-73.77890015,40.63980103
613,655,CKG,3393,ZHA,6357,CKG,106.641998291015,29.7192001342773,ZHA,110.358002,21.214399
22530,31121,LLA,734,GEV,715,LLA,22.121999740601,65.543800354004,GEV,20.8145999908447,67.1324005126953
15103,20631,DTW,3645,IND,3585,DTW,-83.353401184082,42.2123985290527,IND,-86.294403,39.7173
28889,46754,ARM,4062,SYD,3361,ARM,151.617004395,-30.5280990600999,SYD,151.177001953125,-33.9460983276367
16143,22377,CPH,609,DUB,599,CPH,12.656000137329,55.617900848389,DUB,-6.27007007598876,53.4212989807128
19473,26951,HHN,355,CIY,9327,HHN,7.26388978957999,49.9486999512,CIY,14.607182,36.994601
25567,38426,HND,2359,FRA,340,HND,139.779999,35.552299,FRA,8.5705556,50.0333333
28130,45372,ADB,1706,ASR,1696,ADB,27.156999588,38.2924003601,ASR,35.4953994751,38.770401001
5875,6697,SAN,3731,JFK,3797,SAN,-117.190002441,32.7336006165,JFK,-73.77890015,40.63980103
6218,7055,AYT,1688,PAD,371,AYT,30.800501,36.898701,PAD,8.61631965636999,51.6141014098999
8917,10247,ORY,1386,TLM,230,ORY,2.3794444,48.7233333,TLM,-1.45000004768,35.0167007446
32187,55486,TLV,1590,MAN,478,TLV,34.8866996765136,32.0113983154296,MAN,-2.27495002746582,53.3536987304687
20212,27744,RIX,3953,DUB,599,RIX,23.9710998535156,56.923599243164,DUB,-6.27007007598876,53.4212989807128
32479,56133,DEN,3751,IAD,3714,DEN,-104.672996521,39.861698150635,IAD,-77.45580292,38.94449997
14596,19632,ROI,4132,DMK,3157,ROI,103.774002075195,16.1168003082275,DMK,100.607002258,13.9125995636
3574,4306,ATH,3941,WAW,679,ATH,23.9444999695,37.9364013672,WAW,20.9671001433999,52.1656990051
9148,10719,KCH,3263,BKI,3269,KCH,110.34700012207,1.48469996452331,BKI,116.051002502441,5.93721008300781
14348,19251,TYN,3369,XMN,3383,TYN,112.62799835205,37.746898651123,XMN,118.12799835205,24.5440006256103
27003,42118,PVG,3406,HNL,3728,PVG,121.805000305175,31.1434001922607,HNL,-157.921997070312,21.3187007904052
30697,51857,BHX,469,DLM,1715,BHX,-1.74802994728,52.4538993834999,DLM,28.7924995422,36.7131004333
26398,39980,DZA,915,TNR,918,DZA,45.2811012268066,-12.8046998977661,TNR,47.4788017273,-18.7968997955
5117,5925,MAA,3144,LHR,507,MAA,80.1692962646484,12.990005493164,LHR,-0.461941,51.4706
10716,13484,LIS,1638,FCO,1555,LIS,-9.13591957092,38.7812995911,FCO,12.2388889,41.8002778
843,895,SYX,4030,WNZ,6392,SYX,109.412002563476,18.302900314331,WNZ,120.851997375488,27.9122009277343
13781,18090,BKK,3885,CGO,3375,BKK,100.747001647949,13.6810998916625,CGO,113.841003418,34.5196990966999
14983,20431,CID,4043,MSP,3858,CID,-91.7108001708984,41.8847007751464,MSP,-93.2218017578,44.8819999694999
5433,6250,ORD,3830,CVG,3488,ORD,-87.90480042,41.97859955,CVG,-84.6678009033,39.0488014221
22834,31919,ZTH,1488,AMS,580,ZTH,20.8843002319335,37.7509002685546,AMS,4.76388978957999,52.3086013794
5814,6636,PVD,3641,PHL,3752,PVD,-71.4204025268554,41.7326011657714,PHL,-75.241096496582,39.871898651123
31722,54574,BSL,1423,AGP,1230,BSL,7.5291667,47.59,AGP,-4.49911022186279,36.6749000549316
26546,40691,LDU,3268,BKI,3269,LDU,118.323997497558,5.03224992752075,BKI,116.051002502441,5.93721008300781
23752,33766,GYD,2922,TBZ,2162,GYD,50.0466995239257,40.4674987792968,TBZ,46.2350006103515,38.1338996887207
19880,27390,NOC,600,FAO,1626,NOC,-8.81849002838134,53.910301208496,FAO,-7.96590995789,37.0144004822
27254,42999,KIJ,4381,NRT,2279,KIJ,139.121002197,37.9558982849,NRT,140.386001587,35.7647018433
30804,52280,BGW,4130,IST,1701,BGW,44.2346000671,33.2625007629,IST,28.8145999907999,40.9768981934
5497,6315,ORD,3830,PVG,3406,ORD,-87.90480042,41.97859955,PVG,121.805000305175,31.1434001922607
8628,9923,RUN,916,MRU,893,RUN,55.5102996826171,-20.8871002197265,MRU,57.6836013793945,-20.4302005767822
32716,56652,IAD,3714,MAN,478,IAD,-77.45580292,38.94449997,MAN,-2.27495002746582,53.3536987304687
21921,29898,BAH,2057,KHI,2206,BAH,50.6335983276367,26.2707996368408,KHI,67.160797,24.9065
22066,30145,EMA,523,GCI,498,EMA,-1.32806003094,52.8311004639,GCI,-2.60196995735168,49.435001373291
29183,47807,NUX,4364,KRR,2960,NUX,76.5203018188476,66.0693969726562,KRR,39.170501708984,45.034698486328
13928,18345,CSX,3371,LZO,6399,CSX,113.220001221,28.1891994475999,LZO,105.392997741699,28.8521995544433
1897,2036,YCB,32,YCO,37,YCB,-105.138000488,69.1081008911,YCO,-115.143997192,67.8167037963999
24248,35027,PER,3351,CNS,3322,PER,115.967002868652,-31.9402999877929,CNS,145.755004883,-16.885799408
20065,27586,PMI,3998,EIN,585,PMI,2.73881006241,39.551700592,EIN,5.37452983856,51.4500999451
2373,2636,HPB,6716,VAK,5968,HPB,-166.1470032,61.52389908,VAK,-165.6005,61.5409
24068,34704,MSJ,2346,ITM,2334,MSJ,141.367996216,40.7032012938999,ITM,135.438003540039,34.7854995727539
10422,12761,KOK,435,HEL,421,KOK,23.143100738525,63.721199035645,HEL,24.963300704956,60.317199707031
19118,26558,CUF,1534,CAG,1519,CUF,7.62322,44.547001,CAG,9.05428,39.251499
16472,22795,CSX,3371,DMK,3157,CSX,113.220001221,28.1891994475999,DMK,100.607002258,13.9125995636
32207,55529,DME,4029,GBB,8775,DME,37.9062995910644,55.4087982177734,GBB,47.7125,40.826667
2457,2760,WAA,7187,OME,3615,WAA,-168.095,65.622593,OME,-165.445007324218,64.5121994018554
23842,33910,ERL,10160,PEK,3364,ERL,112.096667,43.4225,PEK,116.584999084472,40.0801010131835
21754,29654,ICN,3930,CGK,3275,ICN,126.450996398925,37.4691009521484,CGK,106.65599823,-6.1255698204
20239,27773,RYG,657,PMI,3998,RYG,10.785439,59.378817,PMI,2.73881006241,39.551700592
24821,36207,AMS,580,DEL,3093,AMS,4.76388978957999,52.3086013794,DEL,77.1031036376953,28.566499710083
29322,48383,LGW,502,PDL,1633,LGW,-0.190277993679046,51.1481018066406,PDL,-25.6979007721,37.7411994934
11318,14370,MHD,4331,TBZ,2162,MHD,59.640998840332,36.2351989746093,TBZ,46.2350006103515,38.1338996887207
28236,45500,MZH,1693,SAW,4317,MZH,35.521999,40.829399,SAW,29.3092002869,40.898601532
20364,27904,STN,548,IBZ,1225,STN,0.234999999404,51.8849983215,IBZ,1.37311995028999,38.8728981018
9886,11976,SEA,3577,YYC,178,SEA,-122.30899810791,47.4490013122558,YYC,-114.019996643,51.113899231
19471,26949,HHN,355,CHQ,1474,HHN,7.26388978957999,49.9486999512,CHQ,24.1497001647949,35.5317001342773
24769,36075,PUS,2372,SGN,3205,PUS,128.93800354,35.1795005798,SGN,106.652000427,10.8187999725
32146,55416,SVQ,1253,GVA,1665,SVQ,-5.89310979843139,37.4179992675781,GVA,6.10895013809204,46.2380981445312
1348,1417,HAJ,352,FCO,1555,HAJ,9.68507957458,52.461101532,FCO,12.2388889,41.8002778
27533,43776,OKA,2384,OKJ,2327,OKA,127.646003723,26.1958007812,OKJ,133.854995728,34.7569007874
27946,44837,PRN,1742,ZAG,1208,PRN,21.035801,42.5728,ZAG,16.0687999725,45.7429008484
6293,7159,DUS,345,DME,4029,DUS,6.76677989959716,51.2895011901855,DME,37.9062995910644,55.4087982177734
17494,24363,DEN,3751,CYS,3804,DEN,-104.672996521,39.861698150635,CYS,-104.8119965,41.15570068
26036,39337,GLA,534,LPA,1054,GLA,-4.43306016922,55.8718986511,LPA,-15.3865995407104,27.931900024414
9727,11612,CDV,3610,YAK,6803,CDV,-145.4779968,60.4917984,YAK,-139.660003662,59.5032997131
13441,17520,TPE,2276,KHN,3384,TPE,121.233002,25.0777,KHN,115.900001525878,28.8649997711181
13248,17232,YCU,6430,SZX,3374,YCU,111.031388889,35.116391,SZX,113.810997009277,22.6392993927001
31082,52843,TLL,415,IST,1701,TLL,24.8327999114999,59.4132995604999,IST,28.8145999907999,40.9768981934
28727,46460,NRT,2279,POM,5,NRT,140.386001587,35.7647018433,POM,147.220001220703,-9.44338035583496
7309,8399,YYZ,193,BOS,3448,YYZ,-79.6305999755999,43.6772003174,BOS,-71.00520325,42.36429977
21114,28868,AZA,6505,ATW,4047,AZA,-111.6549988,33.30780029,ATW,-88.5190963745,44.2580986022999
27752,44421,LED,2948,KLV,1579,LED,30.2625007629394,59.8003005981445,KLV,12.914999961853,50.2029991149902
30230,51019,ROV,2964,LED,2948,ROV,39.8180999756,47.2582015991,LED,30.2625007629394,59.8003005981445
20347,27887,STN,548,DNR,1405,STN,0.234999999404,51.8849983215,DNR,-2.07996010780334,48.5876998901367
16911,23362,MUC,346,BRI,1501,MUC,11.786100387573,48.353801727295,BRI,16.760599,41.138901
35661,66241,VOZ,2987,MUC,346,VOZ,39.2295989990234,51.8142013549804,MUC,11.786100387573,48.353801727295
18139,25284,MDW,3747,PUJ,1760,MDW,-87.7524032592773,41.7859992980957,PUJ,-68.3634033203,18.5673999785999
13885,18261,CGO,3375,ZUH,6355,CGO,113.841003418,34.5196990966999,ZUH,113.375999,22.006399
14136,18785,LBD,6147,URC,3399,LBD,69.6947021484375,40.2154006958007,URC,87.4741973876953,43.9071006774902
24451,35425,YSB,133,YTS,143,YSB,-80.7988967895507,46.625,YTS,-81.376701355,48.5696983336999
30023,50653,TNR,918,ORY,1386,TNR,47.4788017273,-18.7968997955,ORY,2.3794444,48.7233333
33033,57300,ORD,3830,FOE,3843,ORD,-87.90480042,41.97859955,FOE,-95.6635971069,38.9509010314999
10237,12456,LPB,2762,BOG,2709,LPB,-68.1922988891601,-16.5132999420166,BOG,-74.1469,4.70159
29668,49321,PZU,5702,CAI,1128,PZU,37.2341003417968,19.4335994720459,CAI,31.4055995941162,30.1219005584716
12973,16854,PVG,3406,SZX,3374,PVG,121.805000305175,31.1434001922607,SZX,113.810997009277,22.6392993927001
12719,16532,KWE,3394,KHN,3384,KWE,106.801002502441,26.5384998321533,KHN,115.900001525878,28.8649997711181
14866,20080,ATL,3682,BSB,2531,ATL,-84.4281005859375,33.6366996765136,BSB,-47.9208335876464,-15.8691673278808
18636,26054,BGY,1525,RAK,1075,BGY,9.70417,45.673901,RAK,-8.03629970551,31.6068992614999
13933,18353,CSX,3371,SJW,6347,CSX,113.220001221,28.1891994475999,SJW,114.696998596191,38.2807006835937
923,978,XUZ,4149,DLC,3404,XUZ,117.555278,34.059056,DLC,121.539001464843,38.9656982421875
25119,37384,FRA,340,KWI,2176,FRA,8.5705556,50.0333333,KWI,47.9688987731933,29.2266006469726
9360,11045,MAM,1818,MEX,1824,MAM,-97.5252990723,25.7698993683,MEX,-99.072098,19.4363
33290,57937,LPY,1313,ORY,1386,LPY,3.76289010047912,45.0806999206543,ORY,2.3794444,48.7233333
28597,46209,MNL,2397,SFO,3469,MNL,121.019997,14.5086,SFO,-122.375,37.6189994812011
2675,3121,KMG,3382,WUH,3376,KMG,102.9291667,25.1019444,WUH,114.208000183105,30.783800125122
34335,62828,KTW,671,DTM,373,KTW,19.08,50.4743,DTM,7.61223983765,51.5182991027999
15452,21352,MSP,3858,BMI,4037,MSP,-93.2218017578,44.8819999694999,BMI,-88.91590118,40.47710037
21805,29709,PNK,3284,CGK,3275,PNK,109.403999328613,-0.150710999965667,CGK,106.65599823,-6.1255698204
20939,28573,CGB,2548,CGH,2618,CGB,-56.1166992188,-15.6528997421,CGH,-46.6563873291015,-23.6261100769042
13281,17265,YTY,8876,XMN,3383,YTY,119.7198,32.5634,XMN,118.12799835205,24.5440006256103
9280,10927,CUL,1792,MTY,1825,CUL,-107.474998474,24.7644996643,MTY,-100.107002258,25.7784996033
15551,21492,NGO,3942,GUM,2246,NGO,136.804992675781,34.8583984375,GUM,144.796005249,13.4834003448
28318,45597,TZX,1726,SAW,4317,TZX,39.7896995544433,40.9950981140136,SAW,29.3092002869,40.898601532
6971,8014,OUA,246,BRU,302,OUA,-1.51242005825042,12.3531999588012,BRU,4.48443984985,50.9014015198
6270,7129,DJE,293,DUS,345,DJE,10.7755002975463,33.875,DUS,6.76677989959716,51.2895011901855
22689,31751,ATH,3941,AMS,580,ATH,23.9444999695,37.9364013672,AMS,4.76388978957999,52.3086013794
30431,51384,JED,2072,BHH,2062,JED,39.156502,21.6796,BHH,42.6208992004394,19.9843997955322
10004,12157,CMN,1074,TXL,351,CMN,-7.58997011184692,33.3675003051757,TXL,13.2876996994,52.5597000122
13029,16936,SZX,3374,HFE,3389,SZX,113.810997009277,22.6392993927001,HFE,117.297996520996,31.7800006866455
25263,37828,ZAL,2667,SCL,2650,ZAL,-73.0860977173,-39.6500015259,SCL,-70.7857971191406,-33.3930015563964
21569,29441,KBP,2939,SHJ,2191,KBP,30.8946990966796,50.3450012207031,SHJ,55.5172004699707,25.3285999298095
30557,51609,ERS,5645,MPA,6779,ERS,17.0804004669189,-22.6121997833251,MPA,24.176700592,-17.6343994141
5128,5936,MAN,478,LHR,507,MAN,-2.27495002746582,53.3536987304687,LHR,-0.461941,51.4706
5226,6038,MIA,3576,FDF,2878,MIA,-80.2906036376953,25.7931995391845,FDF,-61.0032005310058,14.5909996032714
32945,57063,LMT,5750,SFO,3469,LMT,-121.733001708984,42.1561012268066,SFO,-122.375,37.6189994812011
30808,52301,BRE,353,IST,1701,BRE,8.78666973114,53.0475006104,IST,28.8145999907999,40.9768981934
19203,26668,EDI,535,HHN,355,EDI,-3.37249994277954,55.9500007629394,HHN,7.26388978957999,49.9486999512
5504,6322,ORD,3830,RSW,3793,ORD,-87.90480042,41.97859955,RSW,-81.7552032470703,26.5361995697021
32388,55968,CLE,3486,BOS,3448,CLE,-81.8498001099,41.4117012024,BOS,-71.00520325,42.36429977
29880,50049,ORD,3830,ARN,737,ORD,-87.90480042,41.97859955,ARN,17.918600082397,59.651901245117
17762,24729,BLL,608,KEF,16,BLL,9.15178012848,55.7402992249,KEF,-22.605600357056,63.985000610352
33106,57510,PUJ,1760,IAD,3714,PUJ,-68.3634033203,18.5673999785999,IAD,-77.45580292,38.94449997
15435,21334,MSN,3459,SLC,3536,MSN,-89.3375015258789,43.1399002075195,SLC,-111.977996826171,40.7883987426757
22756,31831,KIT,1454,KLX,1456,KIT,23.0170001984,36.2742996216,KLX,22.025499343872,37.0682983398437
1943,2082,YXP,170,YFB,55,YXP,-65.7136001586999,66.1449966431,YFB,-68.5558013916,63.756401062
19273,26738,EMA,523,LPA,1054,EMA,-1.32806003094,52.8311004639,LPA,-15.3865995407104,27.931900024414
5224,6035,MIA,3576,EWR,3494,MIA,-80.2906036376953,25.7931995391845,EWR,-74.168701171875,40.6925010681152
12547,16306,FRA,340,PEK,3364,FRA,8.5705556,50.0333333,PEK,116.584999084472,40.0801010131835
29186,47811,PWE,2931,VKO,2988,PWE,170.59700012207,69.783302307129,VKO,37.2615013123,55.5914993286
13779,18087,BHY,6351,SJW,6347,BHY,109.293999,21.5394,SJW,114.696998596191,38.2807006835937
11422,14579,JNB,813,MRU,893,JNB,28.246,-26.1392,MRU,57.6836013793945,-20.4302005767822
10852,13788,ARN,737,MSQ,2954,ARN,17.918600082397,59.651901245117,MSQ,28.030700683594,53.882499694824
18763,26188,BRE,353,OPO,1636,BRE,8.78666973114,53.0475006104,OPO,-8.68138980865,41.2481002808
15000,20463,CRW,4285,DTW,3645,CRW,-81.5932006835937,38.3731002807617,DTW,-83.353401184082,42.2123985290527
14063,18623,ICN,3930,CAN,3370,ICN,126.450996398925,37.4691009521484,CAN,113.299003601074,23.3924007415771
30710,51904,LGW,502,DLM,1715,LGW,-0.190277993679046,51.1481018066406,DLM,28.7924995422,36.7131004333
12894,16757,PEK,3364,MUC,346,PEK,116.584999084472,40.0801010131835,MUC,11.786100387573,48.353801727295
24307,35159,DJB,3287,BTH,3903,DJB,103.643997192382,-1.63802003860473,BTH,104.119003296,1.12102997303
21924,29901,BAH,2057,LCA,1197,BAH,50.6335983276367,26.2707996368408,LCA,33.624900817871,34.8750991821289
28878,46728,MVR,898,NSI,4161,MVR,14.2573995590209,10.4513998031616,NSI,11.5532999038696,3.72255992889404
17583,24473,ORD,3830,PUJ,1760,ORD,-87.90480042,41.97859955,PUJ,-68.3634033203,18.5673999785999
3906,4670,AGS,3658,DCA,3520,AGS,-81.9645004272461,33.3698997497558,DCA,-77.037697,38.8521
16678,23041,SEN,508,DUB,599,SEN,0.695555984973907,51.5713996887207,DUB,-6.27007007598876,53.4212989807128
31391,53782,OPO,1636,EWR,3494,OPO,-8.68138980865,41.2481002808,EWR,-74.168701171875,40.6925010681152
29978,50395,HOR,1628,TER,1629,HOR,-28.7159004211425,38.5199012756347,TER,-27.0907993316999,38.7617988585999
